year,kind,system,page_number,chapter_code,chapter_name,class_code,amount_czk
2026,rev,rev_druhove,8,335,Ministerstvo zdravotnictví,41,280551878
2026,rev,rev_druhove,8,335,Ministerstvo zdravotnictví,421,440500000
2026,rev,rev_druhove,8,335,Ministerstvo zdravotnictví,4218,440500000
2026,rev,rev_druhove,8,335,Ministerstvo zdravotnictví,423,1210216996
2026,rev,rev_druhove,8,336,Ministerstvo spravedlnosti,413,350000000
2026,rev,rev_druhove,8,336,Ministerstvo spravedlnosti,415,6876644
2026,rev,rev_druhove,8,336,Ministerstvo spravedlnosti,4153,6876644
2026,rev,rev_druhove,8,336,Ministerstvo spravedlnosti,41,392351284
2026,rev,rev_druhove,8,336,Ministerstvo spravedlnosti,421,105227670
2026,rev,rev_druhove,8,336,Ministerstvo spravedlnosti,4218,54666169
2026,rev,rev_druhove,8,336,Ministerstvo spravedlnosti,423,5369008
2026,rev,rev_druhove,8,344,Úřad průmyslového vlastnictví,415,20122051
2026,rev,rev_druhove,8,344,Úřad průmyslového vlastnictví,4153,20122051
2026,rev,rev_druhove,8,344,Úřad průmyslového vlastnictví,41,20122051
2026,rev,rev_druhove,8,345,Český statistický úřad,415,25787135
2026,rev,rev_druhove,8,345,Český statistický úřad,4153,25787135
2026,rev,rev_druhove,8,345,Český statistický úřad,41,25787135
2026,rev,rev_druhove,8,345,Český statistický úřad,423,9363523
2026,rev,rev_druhove,8,361,Akademie věd České republiky,415,97610
2026,rev,rev_druhove,8,361,Akademie věd České republiky,41,97610
2026,rev,rev_druhove,8,364,Digitální a informační agentura,415,91416883
2026,rev,rev_druhove,8,364,Digitální a informační agentura,4153,91416883
2026,rev,rev_druhove,8,364,Digitální a informační agentura,41,91416883
2026,rev,rev_druhove,8,377,Technologická agentura České republiky,415,603943954
2026,rev,rev_druhove,8,377,Technologická agentura České republiky,4153,585322816
2026,rev,rev_druhove,8,377,Technologická agentura České republiky,41,616257131
2026,rev,rev_druhove,8,378,Národní úřad pro kybernetickou a informační bezpečnost,415,2104403
2026,rev,rev_druhove,8,378,Národní úřad pro kybernetickou a informační bezpečnost,4153,2104403
2026,rev,rev_druhove,8,378,Národní úřad pro kybernetickou a informační bezpečnost,41,2104403
2026,rev,rev_druhove,8,378,Národní úřad pro kybernetickou a informační bezpečnost,421,60000000
2026,rev,rev_druhove,8,378,Národní úřad pro kybernetickou a informační bezpečnost,4218,60000000
2026,rev,rev_druhove,8,398,Všeobecná pokladní správa,41,27000000000
2026,rev,rev_druhove,9,301,Kancelář prezidenta republiky,0,100000
2026,rev,rev_druhove,9,302,Poslanecká sněmovna Parlamentu,0,9000000
2026,rev,rev_druhove,9,303,Senát Parlamentu,0,3400000
2026,rev,rev_druhove,9,304,Úřad vlády České republiky,42,93281867
2026,rev,rev_druhove,9,304,Úřad vlády České republiky,4,121131087
2026,rev,rev_druhove,9,304,Úřad vlády České republiky,0,123631087
2026,rev,rev_druhove,9,305,Bezpečnostní informační služba,0,305000000
2026,rev,rev_druhove,9,306,Ministerstvo zahraničních věcí,42,31856791
2026,rev,rev_druhove,9,306,Ministerstvo zahraničních věcí,4,195124545
2026,rev,rev_druhove,9,306,Ministerstvo zahraničních věcí,0,1192600545
2026,rev,rev_druhove,9,307,Ministerstvo obrany,0,8634843041
2026,rev,rev_druhove,9,308,Národní bezpečnostní úřad,0,850000
2026,rev,rev_druhove,9,309,Kancelář veřejného ochránce práv a ochránce práv dětí,0,250000
2026,rev,rev_druhove,9,312,Ministerstvo financí,4233,18188430
2026,rev,rev_druhove,9,312,Ministerstvo financí,42,33918609
2026,rev,rev_druhove,9,312,Ministerstvo financí,4,337742370
2026,rev,rev_druhove,9,312,Ministerstvo financí,0,10629406209
2026,rev,rev_druhove,9,313,Ministerstvo práce a sociálních věcí,4233,7777982211
2026,rev,rev_druhove,9,313,Ministerstvo práce a sociálních věcí,42,7815663350
2026,rev,rev_druhove,9,313,Ministerstvo práce a sociálních věcí,4,15447320141
2026,rev,rev_druhove,9,313,Ministerstvo práce a sociálních věcí,0,871534784682
2026,rev,rev_druhove,9,314,Ministerstvo vnitra,4233,4363088607
2026,rev,rev_druhove,9,314,Ministerstvo vnitra,42,6074073437
2026,rev,rev_druhove,9,314,Ministerstvo vnitra,4,7203809541
2026,rev,rev_druhove,9,314,Ministerstvo vnitra,0,21067146426
2026,rev,rev_druhove,9,315,Ministerstvo životního prostředí,4233,341787488
2026,rev,rev_druhove,9,315,Ministerstvo životního prostředí,42,15051274397
2026,rev,rev_druhove,9,315,Ministerstvo životního prostředí,4,16452631713
2026,rev,rev_druhove,9,315,Ministerstvo životního prostředí,0,17028631712
2026,rev,rev_druhove,9,317,Ministerstvo pro místní rozvoj,42,17901595743
2026,rev,rev_druhove,9,317,Ministerstvo pro místní rozvoj,4,18709358735
2026,rev,rev_druhove,9,317,Ministerstvo pro místní rozvoj,0,18832358735
2026,rev,rev_druhove,9,322,Ministerstvo průmyslu a obchodu,4233,80000000
2026,rev,rev_druhove,9,322,Ministerstvo průmyslu a obchodu,42,8767000000
2026,rev,rev_druhove,9,322,Ministerstvo průmyslu a obchodu,4,13540340128
2026,rev,rev_druhove,9,322,Ministerstvo průmyslu a obchodu,0,20536660043
2026,rev,rev_druhove,9,327,Ministerstvo dopravy,4233,2471479077
2026,rev,rev_druhove,9,327,Ministerstvo dopravy,42,24895072077
2026,rev,rev_druhove,9,327,Ministerstvo dopravy,4,25082178488
2026,rev,rev_druhove,9,327,Ministerstvo dopravy,0,28569178488
2026,rev,rev_druhove,9,328,Český telekomunikační úřad,4,1860240
2026,rev,rev_druhove,9,328,Český telekomunikační úřad,0,1111860240
2026,rev,rev_druhove,9,329,Ministerstvo zemědělství,4233,3130668683
2026,rev,rev_druhove,9,329,Ministerstvo zemědělství,42,4709338013
2026,rev,rev_druhove,9,329,Ministerstvo zemědělství,4,30715483310
2026,rev,rev_druhove,9,329,Ministerstvo zemědělství,0,35347783310
2026,rev,rev_druhove,9,333,"Ministerstvo školství, mládeže a tělovýchovy",4233,1380600000
2026,rev,rev_druhove,9,333,"Ministerstvo školství, mládeže a tělovýchovy",42,1387789135
2026,rev,rev_druhove,9,333,"Ministerstvo školství, mládeže a tělovýchovy",4,15334260336
2026,rev,rev_druhove,9,333,"Ministerstvo školství, mládeže a tělovýchovy",0,15431828936
2026,rev,rev_druhove,9,334,Ministerstvo kultury,42,334439000
2026,rev,rev_druhove,9,334,Ministerstvo kultury,4,375257080
2026,rev,rev_druhove,9,334,Ministerstvo kultury,0,555672191
2026,rev,rev_druhove,9,335,Ministerstvo zdravotnictví,4233,1210216996
2026,rev,rev_druhove,9,335,Ministerstvo zdravotnictví,42,1650716996
2026,rev,rev_druhove,9,335,Ministerstvo zdravotnictví,4,1931268874
2026,rev,rev_druhove,9,335,Ministerstvo zdravotnictví,0,2057776874
2026,rev,rev_druhove,9,336,Ministerstvo spravedlnosti,4233,5369008
2026,rev,rev_druhove,9,336,Ministerstvo spravedlnosti,42,110596678
2026,rev,rev_druhove,9,336,Ministerstvo spravedlnosti,4,502947962
2026,rev,rev_druhove,9,336,Ministerstvo spravedlnosti,0,4258479890
2026,rev,rev_druhove,9,343,Úřad pro ochranu osobních údajů,0,0
2026,rev,rev_druhove,9,344,Úřad průmyslového vlastnictví,4,20122051
2026,rev,rev_druhove,9,344,Úřad průmyslového vlastnictví,0,292222051
2026,rev,rev_druhove,9,345,Český statistický úřad,4233,9363523
2026,rev,rev_druhove,9,345,Český statistický úřad,42,9363523
2026,rev,rev_druhove,9,345,Český statistický úřad,4,35150658
2026,rev,rev_druhove,9,345,Český statistický úřad,0,36550658
2026,rev,rev_druhove,9,346,Český úřad zeměměřický a katastrální,0,1670000000
2026,rev,rev_druhove,9,348,Český báňský úřad,0,262381000
2026,rev,rev_druhove,9,349,Energetický regulační úřad,0,566643800
2026,rev,rev_druhove,9,353,Úřad pro ochranu hospodářské soutěže,0,14100000
2026,rev,rev_druhove,9,361,Akademie věd České republiky,4,97610
2026,rev,rev_druhove,9,361,Akademie věd České republiky,0,97610
2026,rev,rev_druhove,9,362,Národní sportovní agentura,0,13000000
2026,rev,rev_druhove,9,364,Digitální a informační agentura,4,91416883
2026,rev,rev_druhove,9,364,Digitální a informační agentura,0,91616883
2026,rev,rev_druhove,9,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,0,35000
2026,rev,rev_druhove,9,372,Rada pro rozhlasové a televizní vysílání,0,5000000
2026,rev,rev_druhove,9,374,Správa státních hmotných rezerv,0,40000000
2026,rev,rev_druhove,9,375,Státní úřad pro jadernou bezpečnost,0,236161000
2026,rev,rev_druhove,9,376,Generální inspekce bezpečnostních sborů,0,86486562
2026,rev,rev_druhove,9,377,Technologická agentura České republiky,4,616257131
2026,rev,rev_druhove,9,377,Technologická agentura České republiky,0,616257131
2026,rev,rev_druhove,9,378,Národní úřad pro kybernetickou a informační bezpečnost,42,60000000
2026,rev,rev_druhove,9,378,Národní úřad pro kybernetickou a informační bezpečnost,4,62104403
2026,rev,rev_druhove,9,378,Národní úřad pro kybernetickou a informační bezpečnost,0,62604403
2026,rev,rev_druhove,9,381,Nejvyšší kontrolní úřad,0,964000
2026,rev,rev_druhove,9,397,Operace státních finančních aktiv,0,4608500000
2026,rev,rev_druhove,9,398,Všeobecná pokladní správa,4,27000000000
2026,rev,rev_druhove,9,398,Všeobecná pokladní správa,0,1056838775800
